,drug_concept_id,ATC_1_id,ATC_1_name,ATC_2_id,ATC_2_name,ATC_3_id,ATC_3_name,ATC_4_id,ATC_4_name,ATC_5_id,ATC_5_name
515,19080985,21605212,VARIOUS,21605372,CONTRAST MEDIA,21605373,"X-RAY CONTRAST MEDIA, IODINATED",21605385,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",21605387,iohexol
516,19000729,21600959,BLOOD AND BLOOD FORMING ORGANS,21601032,ANTIHEMORRHAGICS,21601033,ANTIFIBRINOLYTICS,21601038,Proteinase inhibitors,21601039,aprotinin
517,19050488,21604180,NERVOUS SYSTEM,21604181,ANESTHETICS,21604182,"ANESTHETICS, GENERAL",21604208,Other general anesthetics,21604213,etomidate
518,700253,,,,,,,,,,
519,19002770,21604180,NERVOUS SYSTEM,21604181,ANESTHETICS,21604182,"ANESTHETICS, GENERAL",21604186,Halogenated hydrocarbons,21604192,desflurane
520,19015726,21603931,MUSCULO-SKELETAL SYSTEM,21604069,MUSCLE RELAXANTS,21604070,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",21604077,Other quaternary ammonium compounds,21604088,cisatracurium
521,19093848,21600959,BLOOD AND BLOOD FORMING ORGANS,21600531,DRUGS FOR CONSTIPATION,21601194,I.V. SOLUTION ADDITIVES,21601195,Electrolyte solutions,21601200,magnesium sulfate
522,1143374,21605007,RESPIRATORY SYSTEM,21603248,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,21605009,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,21603303,Alpha- and beta-adrenoreceptor agonists,21603304,ephedrine
523,1714277,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603071,ANTIMYCOTICS FOR SYSTEMIC USE,21603072,ANTIMYCOTICS FOR SYSTEMIC USE,21603079,Triazole derivatives,21603082,voriconazole
524,742185,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",21604753,Centrally acting sympathomimetics,21604762,atomoxetine
525,1712889,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603188,Other antivirals,21603194,raltegravir
526,1756831,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603148,Protease inhibitors,21603158,darunavir
527,1703069,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603159,Nucleoside and nucleotide reverse transcriptase inhibitors,21603168,emtricitabine
528,1749301,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603089,ANTIMYCOBACTERIALS,21603090,DRUGS FOR TREATMENT OF TUBERCULOSIS,21603109,Other drugs for treatment of tuberculosis,21603111,ethambutol
529,1782521,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603089,ANTIMYCOBACTERIALS,21603090,DRUGS FOR TREATMENT OF TUBERCULOSIS,21603102,Hydrazides,21603103,isoniazid
530,40081388,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602929,SULFONAMIDES AND TRIMETHOPRIM,21602930,Trimethoprim and derivatives,21602945,sulfamethoxazole
531,1748975,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602868,OTHER BETA-LACTAM ANTIBACTERIALS,21602914,Fourth-generation cephalosporins,21602915,cefepime
532,1759455,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603089,ANTIMYCOBACTERIALS,21603090,DRUGS FOR TREATMENT OF TUBERCULOSIS,21603109,Other drugs for treatment of tuberculosis,21603110,pyrazinamide
533,1763204,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603089,ANTIMYCOBACTERIALS,21603090,DRUGS FOR TREATMENT OF TUBERCULOSIS,21603095,Antibiotics,21603119,"rifampicin, pyrazinamide and isoniazid"
534,911354,21600001,ALIMENTARY TRACT AND METABOLISM,21600490,ANTIEMETICS AND ANTINAUSEANTS,21600491,ANTIEMETICS AND ANTINAUSEANTS,21600492,Serotonin (5HT3) antagonists,21600497,palonosetron
535,1192218,,,,,,,,,,
536,1341149,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601388,ALKYLATING AGENTS,21601416,Other alkylating agents,21601419,temozolomide
537,1717327,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602818,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",21602819,Penicillins with extended spectrum,21602820,ampicillin
538,985708,21601907,DERMATOLOGICALS,21601908,ANTIFUNGALS FOR DERMATOLOGICAL USE,21601909,ANTIFUNGALS FOR TOPICAL USE,21601919,Imidazole and triazole derivatives,21601927,ketoconazole
539,902427,21601237,CARDIOVASCULAR SYSTEM,21601664,BETA BLOCKING AGENTS,21601665,BETA BLOCKING AGENTS,21601666,"Beta blocking agents, non-selective",21601671,timolol
540,1516766,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600788,"Other blood glucose lowering drugs, excl. insulins",21600790,repaglinide
541,1335606,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600248,"ANTIARRHYTHMICS, CLASS I AND III",21600249,"Antiarrhythmics, class Ia",21600252,disopyramide
542,1337107,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600360,OTHER CARDIAC PREPARATIONS,21600363,Other cardiac preparations,21600377,ranolazine
543,1354860,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600248,"ANTIARRHYTHMICS, CLASS I AND III",21600264,"Antiarrhythmics, class Ic",21600266,flecainide
544,40239216,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600783,Dipeptidyl peptidase 4 (DPP-4) inhibitors,40251691,linagliptin
545,19030353,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604564,ANXIOLYTICS,21604565,Benzodiazepine derivatives,21604573,bromazepam
546,757627,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604792,ANTI-DEMENTIA DRUGS,21604793,Anticholinesterases,21604797,galantamine
547,1544838,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600713,INSULINS AND ANALOGUES,21600714,"Insulins and analogues for injection, fast-acting",21600720,insulin glulisine
548,1742432,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602797,TETRACYCLINES,21602798,Tetracyclines,21602810,tigecycline
549,19022956,21601237,CARDIOVASCULAR SYSTEM,21601853,LIPID MODIFYING AGENTS,21601854,"LIPID MODIFYING AGENTS, PLAIN",21601864,Fibrates,21601866,bezafibrate
550,1747005,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602868,OTHER BETA-LACTAM ANTIBACTERIALS,21602894,Third-generation cephalosporins,21602910,cefditoren
551,19015802,21601237,CARDIOVASCULAR SYSTEM,21601744,CALCIUM CHANNEL BLOCKERS,21601745,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,21601746,Dihydropyridine derivatives,21601759,lercanidipine
552,19007977,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604635,Benzodiazepine derivatives,21604641,lormetazepam
553,1436650,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601421,ANTIMETABOLITES,21601427,Purine analogues,21601428,mercaptopurine
554,991382,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601532,POTASSIUM-SPARING AGENTS,21601538,Other potassium-sparing agents,21601539,amiloride
555,40170911,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1123618,Glucagon-like peptide-1 (GLP-1) analogues,1123630,liraglutide
556,1303425,21600959,BLOOD AND BLOOD FORMING ORGANS,21601032,ANTIHEMORRHAGICS,21601033,ANTIFIBRINOLYTICS,21601034,Amino acids,21601036,tranexamic acid
557,990760,,,,,,,,,,
558,1790868,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602990,AMINOGLYCOSIDE ANTIBACTERIALS,21602994,Other aminoglycosides,21602999,amikacin
559,724908,21604180,NERVOUS SYSTEM,21604443,ANTI-PARKINSON DRUGS,21604444,ANTICHOLINERGIC AGENTS,21604445,Tertiary amines,21604447,biperiden
560,19011339,,,,,,,,,,
561,1353256,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600248,"ANTIARRHYTHMICS, CLASS I AND III",21600264,"Antiarrhythmics, class Ic",21600265,propafenone
562,40002849,21604180,NERVOUS SYSTEM,21604253,ANALGESICS,21604303,OTHER ANALGESICS AND ANTIPYRETICS,21604296,Other opioids,21604344,paracetamol
563,1510202,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600775,Alpha glucosidase inhibitors,21600777,miglitol
564,19005570,21605007,RESPIRATORY SYSTEM,21603444,ANTIHISTAMINES FOR SYSTEMIC USE,21603445,ANTIHISTAMINES FOR SYSTEMIC USE,21603479,Phenothiazine derivatives,21603480,alimemazine
565,40166035,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600783,Dipeptidyl peptidase 4 (DPP-4) inhibitors,21600786,saxagliptin
566,904639,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601462,"LOW-CEILING DIURETICS, THIAZIDES",21601463,"Thiazides, plain",21601469,trichlormethiazide
567,19016463,,,,,,,,,,
568,1396012,21600959,BLOOD AND BLOOD FORMING ORGANS,21601077,ANTIANEMIC PREPARATIONS,21601078,IRON PREPARATIONS,21601079,"Iron bivalent, oral preparations",21601082,ferrous gluconate
569,19026180,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21601239,CARDIAC GLYCOSIDES,21601240,Digitalis glycosides,21600233,digitoxin
570,1370109,21601237,CARDIOVASCULAR SYSTEM,21601664,BETA BLOCKING AGENTS,21601665,BETA BLOCKING AGENTS,21601666,"Beta blocking agents, non-selective",21601672,sotalol
571,1513849,,,,,,,,,,
572,1529331,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600775,Alpha glucosidase inhibitors,21600776,acarbose
573,1331247,21601237,CARDIOVASCULAR SYSTEM,21601560,PERIPHERAL VASODILATORS,21601561,PERIPHERAL VASODILATORS,21601574,Purine derivatives,21601577,pentoxifylline
574,751412,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604709,Selective serotonin reuptake inhibitors,21604716,fluvoxamine
575,19009025,21600959,BLOOD AND BLOOD FORMING ORGANS,21601077,ANTIANEMIC PREPARATIONS,21601119,VITAMIN B12 AND FOLIC ACID,21601120,Vitamin B12 (cyanocobalamin and analogues),21601125,mecobalamin
576,951469,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21600858,CALCIUM,21600859,Calcium,1588691,calcium acetate
577,1548111,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602779,CALCIUM HOMEOSTASIS,21602785,ANTI-PARATHYROID AGENTS,21602791,Other anti-parathyroid agents,21602792,cinacalcet
578,1517998,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600788,"Other blood glucose lowering drugs, excl. insulins",21600793,pramlintide
579,19039262,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604635,Benzodiazepine derivatives,21604644,brotizolam
580,46234437,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600360,OTHER CARDIAC PREPARATIONS,21600363,Other cardiac preparations,21600376,ivabradine
581,19041843,21605007,RESPIRATORY SYSTEM,21603365,COUGH AND COLD PREPARATIONS,21603366,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",21603379,Mucolytics,21603382,carbocisteine
582,40046143,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600745,Biguanides,21600750,glibenclamide
583,1549686,21601237,CARDIOVASCULAR SYSTEM,21601853,LIPID MODIFYING AGENTS,21601854,"LIPID MODIFYING AGENTS, PLAIN",21601855,HMG CoA reductase inhibitors,21601859,fluvastatin
584,1395058,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601489,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",21601490,"Sulfonamides, plain",21601493,chlortalidone
585,19122137,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600783,Dipeptidyl peptidase 4 (DPP-4) inhibitors,21600785,vildagliptin
586,19124477,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604555,Lithium,21604556,lithium
587,1555120,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602722,CORTICOSTEROIDS FOR SYSTEMIC USE,21602723,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",21602724,Mineralocorticoids,21602726,fludrocortisone
588,704599,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604635,Benzodiazepine derivatives,21604640,triazolam
589,1516976,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600713,INSULINS AND ANALOGUES,21600735,"Insulins and analogues for injection, long-acting",21600740,insulin detemir
590,42899937,,,,,,,,,,
591,19101849,21601237,CARDIOVASCULAR SYSTEM,21600381,ANTIHYPERTENSIVES,21600409,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",21600410,Alpha-adrenoreceptor antagonists,21600415,urapidil
592,1703653,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603071,ANTIMYCOTICS FOR SYSTEMIC USE,21603072,ANTIMYCOTICS FOR SYSTEMIC USE,21603079,Triazole derivatives,21603081,itraconazole
593,1560524,21605212,VARIOUS,21601136,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,21605348,OTHER NUTRIENTS,21601154,Solutions for parenteral nutrition,21601157,carbohydrates
594,19115050,21601237,CARDIOVASCULAR SYSTEM,21600381,ANTIHYPERTENSIVES,21600382,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",21600397,Imidazoline receptor agonists,21600402,rilmenidine
595,1504620,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602751,THYROID THERAPY,21602759,ANTITHYROID PREPARATIONS,21602764,Sulfur-containing imidazole derivatives,21602766,thiamazole
596,915542,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21603671,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,21603672,Sympathomimetics in glaucoma therapy,21603677,brimonidine
597,981709,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21603671,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,21603692,Carbonic anhydrase inhibitors,21603695,dorzolamide
598,40103241,21604180,NERVOUS SYSTEM,21604253,ANALGESICS,21604303,OTHER ANALGESICS AND ANTIPYRETICS,21604275,Diphenylpropylamine derivatives,21604344,paracetamol
599,1560278,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602775,PANCREATIC HORMONES,21602776,GLYCOGENOLYTIC HORMONES,21602777,Glycogenolytic hormones,21602778,glucagon
600,43012210,,,,,,,,,,
601,1789276,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21603552,ANTIINFECTIVES,21603594,Other antiinfectives,,
602,19078126,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21605228,ALL OTHER THERAPEUTIC PRODUCTS,21605263,Drugs for treatment of hyperkalemia and hyperphosphatemia,21605264,polystyrene sulfonate
603,40165636,21601237,CARDIOVASCULAR SYSTEM,21601853,LIPID MODIFYING AGENTS,21601854,"LIPID MODIFYING AGENTS, PLAIN",21601855,HMG CoA reductase inhibitors,21601863,pitavastatin
604,19043191,,,,,,,,,,
605,1502826,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600788,"Other blood glucose lowering drugs, excl. insulins",21600791,nateglinide
606,19010493,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601489,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",21601490,"Sulfonamides, plain",21601498,xipamide
607,1502877,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602682,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,21602683,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,21602689,Somatropin and somatropin agonists,21602692,mecasermin
608,1350489,21601237,CARDIOVASCULAR SYSTEM,21600381,ANTIHYPERTENSIVES,21600409,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",21600410,Alpha-adrenoreceptor antagonists,21600411,prazosin
609,19055224,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604635,Benzodiazepine derivatives,21604638,flunitrazepam
610,989482,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602627,UROLOGICALS,21602666,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,21602674,Testosterone-5-alpha reductase inhibitors,21602676,dutasteride
611,40045128,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601822,"ANGIOTENSIN II ANTAGONISTS, PLAIN",21601823,"Angiotensin II antagonists, plain",21601826,valsartan
612,1342439,21601237,CARDIOVASCULAR SYSTEM,21601782,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,21601783,"ACE INHIBITORS, PLAIN",21601784,"ACE inhibitors, plain",21601794,trandolapril
613,19014202,21600001,ALIMENTARY TRACT AND METABOLISM,21600800,VITAMINS,21600810,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",21600815,Vitamin D and analogues,21600818,alfacalcidol
614,1317967,21601237,CARDIOVASCULAR SYSTEM,21601782,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,21601848,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,21601849,Renin-inhibitors,21601851,aliskiren
615,40242675,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603771,Protein kinase inhibitors,40253398,crizotinib
616,1517070,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602682,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,21602697,POSTERIOR PITUITARY LOBE HORMONES,21602698,Vasopressin and analogues,21602700,desmopressin
617,1309188,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603728,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,21603731,Anthracyclines and related substances,21603738,mitoxantrone
618,40167554,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603771,Protein kinase inhibitors,21603782,pazopanib
619,991825,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602627,UROLOGICALS,21602628,UROLOGICALS,21602633,Drugs for urinary frequency and incontinence,21602642,trospium
620,1304044,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603812,ENDOCRINE THERAPY,21603829,HORMONE ANTAGONISTS AND RELATED AGENTS,21603830,Anti-estrogens,21603833,fulvestrant
621,1359548,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603771,Protein kinase inhibitors,21603778,lapatinib
622,40239056,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603812,ENDOCRINE THERAPY,21603829,HORMONE ANTAGONISTS AND RELATED AGENTS,21603845,Other hormone antagonists and related agents,40253469,abiraterone
623,19024770,21600001,ALIMENTARY TRACT AND METABOLISM,21600800,VITAMINS,21600840,OTHER PLAIN VITAMIN PREPARATIONS,21600841,Other plain vitamin preparations,21600846,biotin
624,798834,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604687,Non-selective monoamine reuptake inhibitors,21604691,clomipramine
625,951511,21605007,RESPIRATORY SYSTEM,21602054,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,21605009,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,21602061,Other antibiotics for topical use,21603201,mupirocin
626,1136422,21605007,RESPIRATORY SYSTEM,21603444,ANTIHISTAMINES FOR SYSTEMIC USE,21603445,ANTIHISTAMINES FOR SYSTEMIC USE,21603491,Piperazine derivatives,21603498,levocetirizine
627,40238770,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,1501761,Antivirals for treatment of HCV infections,1501762,boceprevir
628,1729720,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602818,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",21602840,Beta-lactamase sensitive penicillins,21602842,phenoxymethylpenicillin
629,46221746,,,,,,,,,,
630,1727223,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603148,Protease inhibitors,21603156,atazanavir
631,1517740,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602779,CALCIUM HOMEOSTASIS,21602785,ANTI-PARATHYROID AGENTS,21602791,Other anti-parathyroid agents,21602793,paricalcitol
632,45892916,21604180,NERVOUS SYSTEM,21604443,ANTI-PARKINSON DRUGS,21604462,DOPAMINERGIC AGENTS,21604463,Dopa and dopa derivatives,21604464,levodopa
633,19010696,,,,,,,,,,
634,1236744,21605007,RESPIRATORY SYSTEM,21603248,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,21603249,"ADRENERGICS, INHALANTS",21603255,Selective beta-2-adrenoreceptor agonists,21603257,terbutaline
635,740560,,,,,,,,,,
636,19027958,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602627,UROLOGICALS,21602628,UROLOGICALS,21602633,Drugs for urinary frequency and incontinence,21602644,fesoterodine
637,915855,21605007,RESPIRATORY SYSTEM,21605008,NASAL PREPARATIONS,21605009,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,21605032,"Antiallergic agents, excl. corticosteroids",21605040,olopatadine
638,916230,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602627,UROLOGICALS,21602628,UROLOGICALS,21602633,Drugs for urinary frequency and incontinence,21602643,darifenacin
639,40164052,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604540,"Diazepines, oxazepines, thiazepines and oxepines",21604545,asenapine
640,42900250,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603812,ENDOCRINE THERAPY,21603829,HORMONE ANTAGONISTS AND RELATED AGENTS,21603834,Anti-androgens,45893476,enzalutamide
641,1703603,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603130,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,21603136,famciclovir
642,19057607,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604547,Benzamides,21604552,amisulpride
643,933724,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602627,UROLOGICALS,21602628,UROLOGICALS,21602657,Other urologicals,21602660,phenazopyridine
644,1196514,,,,,,,,,,
645,1308368,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600279,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,21600280,Adrenergic and dopaminergic agents,21600297,midodrine
